Tick;Step;Rule;speed;0_Position;1_Position;ID
137;137;;1.5;205;101;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
137;137;;1.5;203;98;bdbbabf5-d97f-46bc-b016-9631c0123a39
137;137;;1.5;136;86;4fd36160-e387-4502-b545-41e9ecd02684
138;138;;1.5;218;108;6a51b22d-3640-40f2-91e3-95587ea6605a
138;138;;1.5;221;116;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
138;138;;1.5;227;134;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
138;138;;1.5;221;116;0193dabb-4810-4d11-842b-6ba905240ebb
138;138;;1.5;136;87;b7fd22e4-83af-4875-99e4-a04860578d25
138;138;;1.5;138;89;b7779038-56d6-4363-929f-aef47f760de4
138;138;;1.5;135;87;596f26b4-de5f-4927-a4b7-43eb97bfb856
138;138;;1.5;206;102;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
138;138;;1.5;204;99;bdbbabf5-d97f-46bc-b016-9631c0123a39
138;138;;1.5;137;87;4fd36160-e387-4502-b545-41e9ecd02684
139;139;;1.5;218;109;6a51b22d-3640-40f2-91e3-95587ea6605a
139;139;;1.5;221;117;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
139;139;;1.5;227;135;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
139;139;;1.5;221;117;0193dabb-4810-4d11-842b-6ba905240ebb
139;139;;1.5;137;88;b7fd22e4-83af-4875-99e4-a04860578d25
139;139;;1.5;139;90;b7779038-56d6-4363-929f-aef47f760de4
139;139;;1.5;136;88;596f26b4-de5f-4927-a4b7-43eb97bfb856
139;139;;1.5;207;103;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
139;139;;1.5;205;100;bdbbabf5-d97f-46bc-b016-9631c0123a39
139;139;;1.5;138;88;4fd36160-e387-4502-b545-41e9ecd02684
140;140;;1.5;218;110;6a51b22d-3640-40f2-91e3-95587ea6605a
140;140;;1.5;221;118;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
140;140;;1.5;227;136;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
140;140;;1.5;221;118;0193dabb-4810-4d11-842b-6ba905240ebb
140;140;;1.5;138;89;b7fd22e4-83af-4875-99e4-a04860578d25
140;140;;1.5;140;91;b7779038-56d6-4363-929f-aef47f760de4
140;140;;1.5;137;89;596f26b4-de5f-4927-a4b7-43eb97bfb856
140;140;;1.5;208;104;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
140;140;;1.5;206;101;bdbbabf5-d97f-46bc-b016-9631c0123a39
140;140;;1.5;139;89;4fd36160-e387-4502-b545-41e9ecd02684
141;141;;1.5;218;111;6a51b22d-3640-40f2-91e3-95587ea6605a
141;141;;1.5;221;119;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
141;141;;1.5;227;137;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
141;141;;1.5;221;119;0193dabb-4810-4d11-842b-6ba905240ebb
141;141;;1.5;139;90;b7fd22e4-83af-4875-99e4-a04860578d25
141;141;;1.5;141;92;b7779038-56d6-4363-929f-aef47f760de4
141;141;;1.5;138;90;596f26b4-de5f-4927-a4b7-43eb97bfb856
141;141;;1.5;209;105;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
141;141;;1.5;207;102;bdbbabf5-d97f-46bc-b016-9631c0123a39
141;141;;1.5;140;90;4fd36160-e387-4502-b545-41e9ecd02684
142;142;;1.5;218;112;6a51b22d-3640-40f2-91e3-95587ea6605a
142;142;;1.5;221;120;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
142;142;;1.5;227;138;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
142;142;;1.5;221;120;0193dabb-4810-4d11-842b-6ba905240ebb
142;142;;1.5;140;91;b7fd22e4-83af-4875-99e4-a04860578d25
142;142;;1.5;142;93;b7779038-56d6-4363-929f-aef47f760de4
142;142;;1.5;139;91;596f26b4-de5f-4927-a4b7-43eb97bfb856
142;142;;1.5;210;106;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
142;142;;1.5;208;103;bdbbabf5-d97f-46bc-b016-9631c0123a39
142;142;;1.5;141;91;4fd36160-e387-4502-b545-41e9ecd02684
143;143;;1.5;218;113;6a51b22d-3640-40f2-91e3-95587ea6605a
143;143;;1.5;221;121;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
143;143;;1.5;227;139;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
143;143;;1.5;221;121;0193dabb-4810-4d11-842b-6ba905240ebb
143;143;;1.5;141;92;b7fd22e4-83af-4875-99e4-a04860578d25
143;143;;1.5;143;94;b7779038-56d6-4363-929f-aef47f760de4
143;143;;1.5;140;92;596f26b4-de5f-4927-a4b7-43eb97bfb856
143;143;;1.5;211;107;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
143;143;;1.5;209;104;bdbbabf5-d97f-46bc-b016-9631c0123a39
143;143;;1.5;142;92;4fd36160-e387-4502-b545-41e9ecd02684
144;144;;1.5;218;114;6a51b22d-3640-40f2-91e3-95587ea6605a
144;144;;1.5;221;122;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
144;144;;1.5;227;140;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
144;144;;1.5;221;122;0193dabb-4810-4d11-842b-6ba905240ebb
144;144;;1.5;142;93;b7fd22e4-83af-4875-99e4-a04860578d25
144;144;;1.5;144;95;b7779038-56d6-4363-929f-aef47f760de4
144;144;;1.5;141;93;596f26b4-de5f-4927-a4b7-43eb97bfb856
144;144;;1.5;212;108;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
144;144;;1.5;210;105;bdbbabf5-d97f-46bc-b016-9631c0123a39
144;144;;1.5;143;93;4fd36160-e387-4502-b545-41e9ecd02684
145;145;;1.5;218;115;6a51b22d-3640-40f2-91e3-95587ea6605a
145;145;;1.5;221;123;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
145;145;;1.5;227;141;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
145;145;;1.5;221;123;0193dabb-4810-4d11-842b-6ba905240ebb
145;145;;1.5;143;94;b7fd22e4-83af-4875-99e4-a04860578d25
145;145;;1.5;145;96;b7779038-56d6-4363-929f-aef47f760de4
145;145;;1.5;142;94;596f26b4-de5f-4927-a4b7-43eb97bfb856
145;145;;1.5;213;109;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
145;145;;1.5;211;106;bdbbabf5-d97f-46bc-b016-9631c0123a39
145;145;;1.5;144;94;4fd36160-e387-4502-b545-41e9ecd02684
146;146;;1.5;218;116;6a51b22d-3640-40f2-91e3-95587ea6605a
146;146;;1.5;221;124;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
146;146;;1.5;227;142;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
146;146;;1.5;221;124;0193dabb-4810-4d11-842b-6ba905240ebb
146;146;;1.5;144;95;b7fd22e4-83af-4875-99e4-a04860578d25
146;146;;1.5;146;97;b7779038-56d6-4363-929f-aef47f760de4
146;146;;1.5;143;95;596f26b4-de5f-4927-a4b7-43eb97bfb856
146;146;;1.5;214;110;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
146;146;;1.5;212;107;bdbbabf5-d97f-46bc-b016-9631c0123a39
146;146;;1.5;145;95;4fd36160-e387-4502-b545-41e9ecd02684
147;147;;1.5;218;117;6a51b22d-3640-40f2-91e3-95587ea6605a
147;147;;1.5;221;125;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
147;147;;1.5;227;143;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
147;147;;1.5;221;125;0193dabb-4810-4d11-842b-6ba905240ebb
147;147;;1.5;145;96;b7fd22e4-83af-4875-99e4-a04860578d25
147;147;;1.5;147;98;b7779038-56d6-4363-929f-aef47f760de4
147;147;;1.5;144;96;596f26b4-de5f-4927-a4b7-43eb97bfb856
147;147;;1.5;215;111;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
147;147;;1.5;213;108;bdbbabf5-d97f-46bc-b016-9631c0123a39
147;147;;1.5;146;96;4fd36160-e387-4502-b545-41e9ecd02684
148;148;;1.5;218;118;6a51b22d-3640-40f2-91e3-95587ea6605a
148;148;;1.5;221;126;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
148;148;;1.5;227;144;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
148;148;;1.5;221;126;0193dabb-4810-4d11-842b-6ba905240ebb
148;148;;1.5;146;97;b7fd22e4-83af-4875-99e4-a04860578d25
148;148;;1.5;148;99;b7779038-56d6-4363-929f-aef47f760de4
148;148;;1.5;145;97;596f26b4-de5f-4927-a4b7-43eb97bfb856
148;148;;1.5;216;112;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
148;148;;1.5;214;109;bdbbabf5-d97f-46bc-b016-9631c0123a39
148;148;;1.5;147;97;4fd36160-e387-4502-b545-41e9ecd02684
149;149;;1.5;218;119;6a51b22d-3640-40f2-91e3-95587ea6605a
149;149;;1.5;221;127;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
149;149;;1.5;227;145;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
149;149;;1.5;221;127;0193dabb-4810-4d11-842b-6ba905240ebb
149;149;;1.5;147;98;b7fd22e4-83af-4875-99e4-a04860578d25
149;149;;1.5;149;100;b7779038-56d6-4363-929f-aef47f760de4
149;149;;1.5;146;98;596f26b4-de5f-4927-a4b7-43eb97bfb856
149;149;;1.5;216;113;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
149;149;;1.5;215;110;bdbbabf5-d97f-46bc-b016-9631c0123a39
149;149;;1.5;148;98;4fd36160-e387-4502-b545-41e9ecd02684
150;150;;1.5;218;120;6a51b22d-3640-40f2-91e3-95587ea6605a
150;150;;1.5;221;128;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
150;150;;1.5;227;146;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
150;150;;1.5;221;128;0193dabb-4810-4d11-842b-6ba905240ebb
150;150;;1.5;148;99;b7fd22e4-83af-4875-99e4-a04860578d25
150;150;;1.5;150;101;b7779038-56d6-4363-929f-aef47f760de4
150;150;;1.5;147;99;596f26b4-de5f-4927-a4b7-43eb97bfb856
150;150;;1.5;216;114;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
150;150;;1.5;215;111;bdbbabf5-d97f-46bc-b016-9631c0123a39
150;150;;1.5;149;99;4fd36160-e387-4502-b545-41e9ecd02684
151;151;;1.5;218;121;6a51b22d-3640-40f2-91e3-95587ea6605a
151;151;;1.5;221;129;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
151;151;;1.5;227;147;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
151;151;;1.5;221;129;0193dabb-4810-4d11-842b-6ba905240ebb
151;151;;1.5;149;100;b7fd22e4-83af-4875-99e4-a04860578d25
151;151;;1.5;151;102;b7779038-56d6-4363-929f-aef47f760de4
151;151;;1.5;148;100;596f26b4-de5f-4927-a4b7-43eb97bfb856
151;151;;1.5;216;115;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
151;151;;1.5;215;112;bdbbabf5-d97f-46bc-b016-9631c0123a39
151;151;;1.5;150;100;4fd36160-e387-4502-b545-41e9ecd02684
152;152;;1.5;218;122;6a51b22d-3640-40f2-91e3-95587ea6605a
152;152;;1.5;221;130;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
152;152;;1.5;227;148;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
152;152;;1.5;221;130;0193dabb-4810-4d11-842b-6ba905240ebb
152;152;;1.5;150;101;b7fd22e4-83af-4875-99e4-a04860578d25
152;152;;1.5;152;103;b7779038-56d6-4363-929f-aef47f760de4
152;152;;1.5;149;101;596f26b4-de5f-4927-a4b7-43eb97bfb856
152;152;;1.5;216;116;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
152;152;;1.5;215;113;bdbbabf5-d97f-46bc-b016-9631c0123a39
152;152;;1.5;151;101;4fd36160-e387-4502-b545-41e9ecd02684
153;153;;1.5;218;123;6a51b22d-3640-40f2-91e3-95587ea6605a
153;153;;1.5;221;131;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
153;153;;1.5;227;149;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
153;153;;1.5;221;131;0193dabb-4810-4d11-842b-6ba905240ebb
153;153;;1.5;151;102;b7fd22e4-83af-4875-99e4-a04860578d25
153;153;;1.5;153;104;b7779038-56d6-4363-929f-aef47f760de4
153;153;;1.5;150;102;596f26b4-de5f-4927-a4b7-43eb97bfb856
153;153;;1.5;216;117;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
153;153;;1.5;215;114;bdbbabf5-d97f-46bc-b016-9631c0123a39
153;153;;1.5;152;102;4fd36160-e387-4502-b545-41e9ecd02684
154;154;;1.5;218;124;6a51b22d-3640-40f2-91e3-95587ea6605a
154;154;;1.5;221;132;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
154;154;;1.5;227;150;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
154;154;;1.5;221;132;0193dabb-4810-4d11-842b-6ba905240ebb
154;154;;1.5;152;103;b7fd22e4-83af-4875-99e4-a04860578d25
154;154;;1.5;154;105;b7779038-56d6-4363-929f-aef47f760de4
154;154;;1.5;151;103;596f26b4-de5f-4927-a4b7-43eb97bfb856
154;154;;1.5;216;118;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
154;154;;1.5;215;115;bdbbabf5-d97f-46bc-b016-9631c0123a39
154;154;;1.5;153;103;4fd36160-e387-4502-b545-41e9ecd02684
155;155;;1.5;218;125;6a51b22d-3640-40f2-91e3-95587ea6605a
155;155;;1.5;221;133;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
155;155;;1.5;227;151;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
155;155;;1.5;221;133;0193dabb-4810-4d11-842b-6ba905240ebb
155;155;;1.5;153;104;b7fd22e4-83af-4875-99e4-a04860578d25
155;155;;1.5;155;106;b7779038-56d6-4363-929f-aef47f760de4
155;155;;1.5;152;104;596f26b4-de5f-4927-a4b7-43eb97bfb856
155;155;;1.5;216;119;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
155;155;;1.5;215;116;bdbbabf5-d97f-46bc-b016-9631c0123a39
155;155;;1.5;154;104;4fd36160-e387-4502-b545-41e9ecd02684
156;156;;1.5;218;126;6a51b22d-3640-40f2-91e3-95587ea6605a
156;156;;1.5;221;134;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
156;156;;1.5;227;152;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
156;156;;1.5;221;134;0193dabb-4810-4d11-842b-6ba905240ebb
156;156;;1.5;154;105;b7fd22e4-83af-4875-99e4-a04860578d25
156;156;;1.5;156;107;b7779038-56d6-4363-929f-aef47f760de4
156;156;;1.5;153;105;596f26b4-de5f-4927-a4b7-43eb97bfb856
156;156;;1.5;216;120;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
156;156;;1.5;215;117;bdbbabf5-d97f-46bc-b016-9631c0123a39
156;156;;1.5;155;105;4fd36160-e387-4502-b545-41e9ecd02684
157;157;;1.5;218;127;6a51b22d-3640-40f2-91e3-95587ea6605a
157;157;;1.5;221;135;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
157;157;;1.5;227;153;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
157;157;;1.5;221;135;0193dabb-4810-4d11-842b-6ba905240ebb
157;157;;1.5;155;106;b7fd22e4-83af-4875-99e4-a04860578d25
157;157;;1.5;157;108;b7779038-56d6-4363-929f-aef47f760de4
157;157;;1.5;154;106;596f26b4-de5f-4927-a4b7-43eb97bfb856
157;157;;1.5;216;121;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
157;157;;1.5;215;118;bdbbabf5-d97f-46bc-b016-9631c0123a39
157;157;;1.5;156;106;4fd36160-e387-4502-b545-41e9ecd02684
158;158;;1.5;218;128;6a51b22d-3640-40f2-91e3-95587ea6605a
158;158;;1.5;221;136;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
158;158;;1.5;227;154;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
158;158;;1.5;221;136;0193dabb-4810-4d11-842b-6ba905240ebb
158;158;;1.5;156;107;b7fd22e4-83af-4875-99e4-a04860578d25
158;158;;1.5;158;109;b7779038-56d6-4363-929f-aef47f760de4
158;158;;1.5;155;107;596f26b4-de5f-4927-a4b7-43eb97bfb856
158;158;;1.5;216;122;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
158;158;;1.5;215;119;bdbbabf5-d97f-46bc-b016-9631c0123a39
158;158;;1.5;157;107;4fd36160-e387-4502-b545-41e9ecd02684
159;159;;1.5;218;129;6a51b22d-3640-40f2-91e3-95587ea6605a
159;159;;1.5;221;137;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
159;159;;1.5;227;155;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
159;159;;1.5;221;137;0193dabb-4810-4d11-842b-6ba905240ebb
159;159;;1.5;157;108;b7fd22e4-83af-4875-99e4-a04860578d25
159;159;;1.5;159;110;b7779038-56d6-4363-929f-aef47f760de4
159;159;;1.5;156;108;596f26b4-de5f-4927-a4b7-43eb97bfb856
159;159;;1.5;216;123;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
159;159;;1.5;215;120;bdbbabf5-d97f-46bc-b016-9631c0123a39
159;159;;1.5;158;108;4fd36160-e387-4502-b545-41e9ecd02684
160;160;;1.5;218;130;6a51b22d-3640-40f2-91e3-95587ea6605a
160;160;;1.5;221;138;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
160;160;;1.5;227;156;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
160;160;;1.5;221;138;0193dabb-4810-4d11-842b-6ba905240ebb
160;160;;1.5;158;109;b7fd22e4-83af-4875-99e4-a04860578d25
160;160;;1.5;160;111;b7779038-56d6-4363-929f-aef47f760de4
160;160;;1.5;157;109;596f26b4-de5f-4927-a4b7-43eb97bfb856
160;160;;1.5;216;124;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
160;160;;1.5;215;121;bdbbabf5-d97f-46bc-b016-9631c0123a39
160;160;;1.5;159;109;4fd36160-e387-4502-b545-41e9ecd02684
161;161;;1.5;218;131;6a51b22d-3640-40f2-91e3-95587ea6605a
161;161;;1.5;221;139;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
161;161;;1.5;227;157;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
161;161;;1.5;221;139;0193dabb-4810-4d11-842b-6ba905240ebb
161;161;;1.5;159;110;b7fd22e4-83af-4875-99e4-a04860578d25
161;161;;1.5;161;112;b7779038-56d6-4363-929f-aef47f760de4
161;161;;1.5;158;110;596f26b4-de5f-4927-a4b7-43eb97bfb856
161;161;;1.5;216;125;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
161;161;;1.5;215;122;bdbbabf5-d97f-46bc-b016-9631c0123a39
161;161;;1.5;160;110;4fd36160-e387-4502-b545-41e9ecd02684
162;162;;1.5;218;132;6a51b22d-3640-40f2-91e3-95587ea6605a
162;162;;1.5;221;140;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
162;162;;1.5;227;158;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
162;162;;1.5;221;140;0193dabb-4810-4d11-842b-6ba905240ebb
162;162;;1.5;160;111;b7fd22e4-83af-4875-99e4-a04860578d25
162;162;;1.5;162;113;b7779038-56d6-4363-929f-aef47f760de4
162;162;;1.5;159;111;596f26b4-de5f-4927-a4b7-43eb97bfb856
162;162;;1.5;216;126;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
162;162;;1.5;215;123;bdbbabf5-d97f-46bc-b016-9631c0123a39
162;162;;1.5;161;111;4fd36160-e387-4502-b545-41e9ecd02684
163;163;;1.5;218;133;6a51b22d-3640-40f2-91e3-95587ea6605a
163;163;;1.5;221;141;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
163;163;;1.5;227;159;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
163;163;;1.5;221;141;0193dabb-4810-4d11-842b-6ba905240ebb
163;163;;1.5;161;112;b7fd22e4-83af-4875-99e4-a04860578d25
163;163;;1.5;163;114;b7779038-56d6-4363-929f-aef47f760de4
163;163;;1.5;160;112;596f26b4-de5f-4927-a4b7-43eb97bfb856
163;163;;1.5;216;127;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
163;163;;1.5;215;124;bdbbabf5-d97f-46bc-b016-9631c0123a39
163;163;;1.5;162;112;4fd36160-e387-4502-b545-41e9ecd02684
164;164;;1.5;218;134;6a51b22d-3640-40f2-91e3-95587ea6605a
164;164;;1.5;221;142;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
164;164;;1.5;227;160;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
164;164;;1.5;221;142;0193dabb-4810-4d11-842b-6ba905240ebb
164;164;;1.5;162;113;b7fd22e4-83af-4875-99e4-a04860578d25
164;164;;1.5;164;115;b7779038-56d6-4363-929f-aef47f760de4
164;164;;1.5;161;113;596f26b4-de5f-4927-a4b7-43eb97bfb856
164;164;;1.5;216;128;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
164;164;;1.5;215;125;bdbbabf5-d97f-46bc-b016-9631c0123a39
164;164;;1.5;163;113;4fd36160-e387-4502-b545-41e9ecd02684
165;165;;1.5;218;135;6a51b22d-3640-40f2-91e3-95587ea6605a
165;165;;1.5;221;143;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
165;165;;1.5;227;161;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
165;165;;1.5;221;143;0193dabb-4810-4d11-842b-6ba905240ebb
165;165;;1.5;163;114;b7fd22e4-83af-4875-99e4-a04860578d25
165;165;;1.5;165;116;b7779038-56d6-4363-929f-aef47f760de4
165;165;;1.5;162;114;596f26b4-de5f-4927-a4b7-43eb97bfb856
165;165;;1.5;216;129;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
165;165;;1.5;215;126;bdbbabf5-d97f-46bc-b016-9631c0123a39
165;165;;1.5;164;114;4fd36160-e387-4502-b545-41e9ecd02684
166;166;;1.5;218;136;6a51b22d-3640-40f2-91e3-95587ea6605a
166;166;;1.5;221;144;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
166;166;;1.5;227;162;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
166;166;;1.5;221;144;0193dabb-4810-4d11-842b-6ba905240ebb
166;166;;1.5;164;115;b7fd22e4-83af-4875-99e4-a04860578d25
166;166;;1.5;166;117;b7779038-56d6-4363-929f-aef47f760de4
166;166;;1.5;163;115;596f26b4-de5f-4927-a4b7-43eb97bfb856
166;166;;1.5;216;130;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
166;166;;1.5;215;127;bdbbabf5-d97f-46bc-b016-9631c0123a39
166;166;;1.5;165;115;4fd36160-e387-4502-b545-41e9ecd02684
167;167;;1.5;218;137;6a51b22d-3640-40f2-91e3-95587ea6605a
167;167;;1.5;221;145;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
167;167;;1.5;227;163;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
167;167;;1.5;221;145;0193dabb-4810-4d11-842b-6ba905240ebb
167;167;;1.5;165;116;b7fd22e4-83af-4875-99e4-a04860578d25
167;167;;1.5;167;118;b7779038-56d6-4363-929f-aef47f760de4
167;167;;1.5;164;116;596f26b4-de5f-4927-a4b7-43eb97bfb856
167;167;;1.5;216;131;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
167;167;;1.5;215;128;bdbbabf5-d97f-46bc-b016-9631c0123a39
167;167;;1.5;166;116;4fd36160-e387-4502-b545-41e9ecd02684
168;168;;1.5;218;138;6a51b22d-3640-40f2-91e3-95587ea6605a
168;168;;1.5;221;146;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
168;168;;1.5;227;164;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
168;168;;1.5;221;146;0193dabb-4810-4d11-842b-6ba905240ebb
168;168;;1.5;166;117;b7fd22e4-83af-4875-99e4-a04860578d25
168;168;;1.5;168;119;b7779038-56d6-4363-929f-aef47f760de4
168;168;;1.5;165;117;596f26b4-de5f-4927-a4b7-43eb97bfb856
168;168;;1.5;216;132;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
168;168;;1.5;215;129;bdbbabf5-d97f-46bc-b016-9631c0123a39
168;168;;1.5;167;117;4fd36160-e387-4502-b545-41e9ecd02684
169;169;;1.5;218;139;6a51b22d-3640-40f2-91e3-95587ea6605a
169;169;;1.5;221;147;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
169;169;;1.5;227;165;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
169;169;;1.5;221;147;0193dabb-4810-4d11-842b-6ba905240ebb
169;169;;1.5;167;118;b7fd22e4-83af-4875-99e4-a04860578d25
169;169;;1.5;169;120;b7779038-56d6-4363-929f-aef47f760de4
169;169;;1.5;166;118;596f26b4-de5f-4927-a4b7-43eb97bfb856
169;169;;1.5;216;133;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
169;169;;1.5;215;130;bdbbabf5-d97f-46bc-b016-9631c0123a39
169;169;;1.5;168;118;4fd36160-e387-4502-b545-41e9ecd02684
170;170;;1.5;218;140;6a51b22d-3640-40f2-91e3-95587ea6605a
170;170;;1.5;221;148;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
170;170;;1.5;227;166;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
170;170;;1.5;221;148;0193dabb-4810-4d11-842b-6ba905240ebb
170;170;;1.5;168;119;b7fd22e4-83af-4875-99e4-a04860578d25
170;170;;1.5;170;121;b7779038-56d6-4363-929f-aef47f760de4
170;170;;1.5;167;119;596f26b4-de5f-4927-a4b7-43eb97bfb856
170;170;;1.5;216;134;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
170;170;;1.5;215;131;bdbbabf5-d97f-46bc-b016-9631c0123a39
170;170;;1.5;169;119;4fd36160-e387-4502-b545-41e9ecd02684
171;171;;1.5;218;141;6a51b22d-3640-40f2-91e3-95587ea6605a
171;171;;1.5;221;149;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
171;171;;1.5;227;167;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
171;171;;1.5;221;149;0193dabb-4810-4d11-842b-6ba905240ebb
171;171;;1.5;169;120;b7fd22e4-83af-4875-99e4-a04860578d25
171;171;;1.5;171;122;b7779038-56d6-4363-929f-aef47f760de4
171;171;;1.5;168;120;596f26b4-de5f-4927-a4b7-43eb97bfb856
171;171;;1.5;216;135;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
171;171;;1.5;215;132;bdbbabf5-d97f-46bc-b016-9631c0123a39
171;171;;1.5;170;120;4fd36160-e387-4502-b545-41e9ecd02684
172;172;;1.5;218;142;6a51b22d-3640-40f2-91e3-95587ea6605a
172;172;;1.5;221;150;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
172;172;;1.5;227;168;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
172;172;;1.5;221;150;0193dabb-4810-4d11-842b-6ba905240ebb
